
New|Thu, 30 Jun 2016 09:02:36 -0400|"Grace Meng " <grace@gracefornewyork.com>|Following up
York|Thu, 30 Jun 2016 09:02:36 -0400|"Grace Meng " <grace@gracefornewyork.com>|Following up
NY|Thu, 30 Jun 2016 09:02:36 -0400|"Grace Meng " <grace@gracefornewyork.com>|Following up
Orlando|Thu, 30 Jun 2016 13:09:00 +0000|Sean Patrick Maloney <info@seanmaloney.com>|these past six weeks
Orlando|Thu, 30 Jun 2016 13:09:00 +0000|Sean Patrick Maloney <info@seanmaloney.com>|these past six weeks
Washington|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
Western|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
New|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
York|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
NY|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
United|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
States|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
Washington|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
Western|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
New|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
York|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
NY|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
United|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
States|Thu, 30 Jun 2016 14:13:53 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|It's up to us, Friend.
NY|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
United|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
States|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
NY|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
United|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
States|Thu, 30 Jun 2016 21:00:33 +0000|Tom Reed for Congress <tomreed@tomreedforcongress.com>|DC insiders are taking over
America|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
New|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
York|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Flint|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Michigan|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
New|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
York|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Lexington|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Avenue|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
NY|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
America|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
New|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
York|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Flint|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Michigan|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
New|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
York|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Lexington|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
Avenue|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
NY|Thu, 30 Jun 2016 21:05:50 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|=?utf-8?Q?FWD:_The_GOP=E2=80=99s_horrendous_damage.?=
New|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
York|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
City|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
New|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
York|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
Chicago|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
NY|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
New|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
York|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
City|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
New|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
York|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
Chicago|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
NY|Sat, 02 Jul 2016 10:19:28 -0400|"Carolyn Maloney " <carolyn@carolynmaloney.com>|Happy Fourth
America|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
United|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
States|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
Lexington|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
Avenue|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
NY|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
America|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
United|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
States|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
Lexington|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
Avenue|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
NY|Thu, 7 Jul 2016 12:58:35 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Are they kidding?
America|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
White|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
House|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
Lexington|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
Avenue|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
NY|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
America|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
White|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
House|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
Lexington|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
Avenue|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
NY|Wed, 13 Jul 2016 16:35:43 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|Bold, progressive women
Lexington|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
Avenue|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
NY|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
Lexington|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
Avenue|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
NY|Sat, 16 Jul 2016 13:28:47 +0000 (GMT)|Team Schumer <info@chuckschumer.com>|Why do we need a blue Senate?
White|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
House|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
United|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
States|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
New|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
York|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
New|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
York|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
NY|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
White|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
House|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
United|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
States|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
New|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
York|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
New|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
York|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
NY|Tue, 19 Jul 2016 09:06:35 -0400|"Grace Meng " <grace@gracefornewyork.com>|Speak out against Trump
Cleveland|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Washington|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Lexington|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Avenue|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
NY|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Cleveland|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Washington|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Ohio|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Lexington|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Avenue|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
NY|Tue, 19 Jul 2016 14:41:56 +0000 (GMT)|Chuck Schumer <info@chuckschumer.com>|The GOP Convention [need help]
Indiana|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
United|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
States|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
Oval|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
Office|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
Indiana|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
United|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
States|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
Oval|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
Office|Tue, 19 Jul 2016 22:07:42 +0000|Sean Patrick Maloney <info@seanmaloney.com>|he can NEVER be president
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
Syracuse|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
Washington|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
NY|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
Syracuse|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
Washington|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
New|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
York|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
NY|Wed, 20 Jul 2016 09:07:04 -0400|"Grace Meng " <grace@gracefornewyork.com>|Help my friend Colleen
America|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
RFRA|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
RFRA|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
Indiana|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
Indiana|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
America|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
America|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
Indiana|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
Indiana|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
America|Wed, 20 Jul 2016 20:07:03 +0000|Kathleen Rice <campaign@kathleenrice.com>|Religion is no excuse for illegal discrimination [petition]
